Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2021/1/30,988,14,2,2,7,0,2,11,16,17,11,86,50,141,108,2,2,3,4,3,1,14,10,59,6,10,16,179,63,7,14,0,0,10,12,1,2,1,3,4,35,3,2,20,3,7,4,21
2021/1/31,994,12,2,2,7,0,2,11,16,18,12,82,48,140,109,2,2,3,4,3,1,14,8,58,8,11,16,185,65,7,14,0,0,10,12,0,2,1,3,4,37,3,2,19,3,6,4,26
2021/2/1,953,12,2,2,8,0,2,12,15,17,13,71,48,133,103,2,2,3,4,3,1,14,5,56,9,12,16,179,65,6,8,0,0,10,13,0,2,1,3,4,38,3,3,19,3,5,4,22
2021/2/2,916,12,1,2,8,0,2,11,15,15,14,71,46,129,99,2,2,3,4,3,1,11,3,54,10,10,15,172,60,4,10,0,0,10,11,0,2,1,3,4,39,2,3,21,2,5,3,21
2021/2/3,906,11,1,2,9,0,2,12,15,13,14,65,44,125,104,2,2,3,4,3,1,9,2,60,10,6,15,166,65,5,10,0,0,10,11,0,3,1,3,4,40,1,3,19,2,5,2,22
2021/2/4,890,11,1,1,8,0,2,12,15,17,14,67,45,115,97,2,2,3,4,3,1,11,2,62,9,7,15,166,65,4,9,1,0,10,8,0,3,1,2,4,40,1,3,18,1,4,1,23
2021/2/5,830,11,1,1,7,0,1,11,16,14,12,65,42,117,83,2,2,2,2,3,1,11,2,55,12,7,7,155,63,5,7,1,0,5,8,0,3,1,2,1,42,1,3,17,1,4,2,22
2021/2/6,812,10,1,1,7,0,1,11,15,13,12,65,43,114,90,2,2,1,2,3,1,11,3,51,12,7,7,147,61,6,7,1,0,5,8,0,3,1,2,1,37,1,3,15,1,3,3,22
2021/2/7,791,10,1,1,7,0,1,11,16,13,12,58,42,111,75,3,2,1,3,3,2,12,3,48,14,7,7,149,58,7,7,1,0,5,8,0,3,1,2,1,38,1,3,16,1,3,3,21
2021/2/8,777,9,1,1,7,0,1,11,16,12,13,58,42,104,66,3,2,1,4,2,2,13,2,48,14,6,5,153,58,8,8,1,0,5,8,0,2,1,2,1,38,2,3,14,1,3,3,23
2021/2/9,757,11,1,1,7,0,1,8,17,12,10,52,44,104,57,2,3,0,2,2,1,12,2,48,14,7,5,146,67,8,8,1,0,5,8,0,3,1,1,1,37,1,3,15,0,3,3,23
2021/2/10,736,14,0,1,6,0,0,9,15,11,12,47,40,103,55,2,3,0,2,1,1,13,2,45,13,6,5,143,68,7,8,0,1,5,6,0,3,1,1,1,38,1,2,15,0,3,3,24
2021/2/11,723,15,0,1,6,0,0,9,15,10,10,47,36,103,56,1,3,1,2,1,1,13,2,42,12,6,5,141,67,6,8,0,1,5,6,0,3,1,1,1,35,1,2,15,0,3,3,27
2021/2/12,716,16,0,1,7,0,0,10,15,8,11,44,37,102,51,1,3,1,2,1,1,12,2,38,12,7,5,144,68,6,8,0,1,5,6,1,3,1,1,1,36,1,2,15,0,2,5,23
2021/2/13,688,14,0,1,5,0,0,10,17,9,9,45,35,104,43,1,3,1,2,1,1,11,1,37,11,6,5,137,68,5,8,0,1,5,6,1,3,1,1,1,33,1,2,11,1,1,5,25
2021/2/14,681,14,0,1,5,0,0,10,16,9,9,42,30,103,42,1,3,1,2,1,1,11,1,36,11,7,5,140,67,5,8,0,1,5,6,1,3,2,1,1,32,1,2,12,0,1,5,27
2021/2/15,668,13,1,1,5,0,0,9,15,9,8,42,29,97,40,1,3,1,2,1,1,10,1,36,11,4,5,142,68,5,10,0,1,5,6,1,2,1,1,1,33,1,3,11,0,1,5,26
2021/2/16,631,16,1,1,5,0,0,8,15,8,6,47,24,92,33,1,3,3,2,1,0,9,1,35,11,4,5,133,58,4,6,0,1,5,6,1,1,1,1,1,33,1,3,13,0,1,5,26
2021/2/17,588,16,2,1,5,0,0,6,15,8,5,44,21,87,35,1,3,3,2,2,0,9,1,35,11,4,5,116,54,4,4,0,1,5,7,1,1,1,1,1,29,0,3,10,0,0,4,25
2021/2/18,571,13,2,1,5,0,0,5,14,8,6,40,24,84,35,1,4,3,1,2,0,9,1,34,11,6,4,110,56,4,3,0,0,5,7,1,1,1,1,1,26,0,3,9,0,0,4,26
2021/2/19,553,12,1,1,5,0,0,5,13,8,6,38,26,84,39,1,3,3,0,2,0,9,1,33,11,6,2,107,54,4,2,0,0,3,7,1,1,1,1,1,23,0,1,7,0,0,4,27
2021/2/20,535,10,1,1,4,0,0,5,12,8,6,39,24,82,39,1,3,3,0,2,0,9,1,29,10,6,2,105,49,4,2,0,0,3,7,1,1,1,1,1,26,0,1,7,0,0,4,25
2021/2/21,531,10,1,1,4,0,0,5,12,8,6,39,21,82,38,1,3,4,0,2,0,9,1,29,10,6,2,107,49,4,2,0,0,3,7,1,1,1,1,1,25,0,1,7,0,0,5,22
2021/2/22,514,10,0,1,4,0,0,7,12,8,6,38,19,76,37,1,3,4,0,2,0,8,1,29,10,7,2,102,49,4,2,0,0,3,6,1,1,1,1,1,25,0,1,7,0,0,5,20
2021/2/23,504,8,0,0,3,0,0,7,12,7,6,36,21,77,37,1,3,3,0,2,0,9,1,31,8,6,2,100,49,4,2,0,0,3,6,1,1,1,1,1,24,0,1,7,0,0,3,20
2021/2/24,490,7,0,0,4,0,0,9,9,6,6,38,20,69,32,1,2,6,0,1,0,8,1,32,8,9,1,98,50,4,3,0,0,3,5,0,1,1,1,1,25,0,1,7,0,0,3,18
2021/2/25,476,6,0,0,3,0,0,7,8,5,5,38,21,71,29,1,2,7,0,1,0,8,1,32,8,8,1,95,48,4,3,0,0,3,5,1,2,1,1,1,23,0,1,6,0,0,3,17
2021/2/26,458,3,1,0,3,0,0,10,8,5,4,39,23,70,24,1,2,6,0,1,0,7,0,31,8,10,2,92,42,5,3,0,0,2,5,0,2,1,1,1,20,0,1,5,0,1,2,17
2021/2/27,450,3,1,0,3,0,0,10,8,4,4,37,24,68,24,1,2,5,0,0,0,7,0,33,8,9,2,90,42,5,3,0,0,2,5,0,2,1,1,1,19,0,1,5,0,1,2,17
2021/2/28,452,3,1,0,3,0,0,10,9,4,3,38,25,67,27,1,2,5,0,0,0,7,0,31,8,8,2,90,41,5,3,0,0,2,5,0,2,1,1,1,21,0,1,5,0,1,2,17
2021/3/1,432,3,1,0,3,0,0,8,7,3,3,38,25,61,27,1,1,5,0,0,0,7,0,31,8,8,2,87,41,5,2,0,0,2,5,0,2,1,1,0,20,0,1,4,0,1,2,16
2021/3/2,425,4,1,0,3,0,0,10,6,1,3,40,28,54,28,1,1,6,0,0,0,7,0,31,7,8,2,83,41,5,2,0,0,2,3,0,2,0,2,0,20,1,1,3,0,1,2,16
2021/3/3,415,3,1,0,3,0,0,8,5,1,6,39,25,52,27,1,1,6,0,0,0,7,0,33,7,6,2,82,44,5,2,0,0,2,3,0,2,0,2,1,17,1,1,3,0,1,1,15
2021/3/4,410,5,1,0,4,0,0,8,5,1,5,42,21,51,27,1,1,7,0,0,0,8,0,32,6,8,2,79,40,5,1,0,0,2,3,0,2,0,2,1,16,1,0,2,0,1,1,19
2021/3/5,395,6,0,0,5,0,0,8,6,1,5,39,21,49,28,1,1,7,0,0,0,9,0,29,6,6,2,75,39,5,0,0,0,1,1,0,2,0,2,2,16,1,0,1,0,1,1,19
2021/3/6,387,5,0,0,5,0,0,8,6,1,4,39,20,51,27,2,1,7,0,0,0,10,0,29,6,6,2,75,36,6,0,0,0,1,1,0,1,0,1,2,17,1,0,1,0,1,1,14
2021/3/7,391,5,0,0,5,0,0,8,6,1,4,39,22,52,28,2,1,5,0,0,0,10,1,29,5,5,2,77,37,6,0,0,0,1,1,0,1,0,1,3,17,1,0,1,0,1,1,13
2021/3/8,394,5,0,0,5,0,0,10,7,1,4,38,23,46,32,2,1,5,0,0,0,10,1,30,5,5,2,74,36,7,0,0,0,1,3,0,2,0,1,4,16,1,0,2,0,1,1,13
2021/3/9,375,5,0,0,5,0,0,10,7,1,3,41,22,39,31,2,1,5,0,0,0,9,1,30,4,6,2,68,31,7,0,0,0,1,3,0,2,0,1,3,16,1,0,2,0,1,2,13
2021/3/10,366,4,0,0,5,0,0,10,6,1,3,42,20,39,29,2,1,5,0,0,0,9,1,26,4,6,2,62,34,8,1,0,0,1,3,0,2,0,1,3,16,1,0,2,0,1,2,14
2021/3/11,364,3,0,0,5,0,0,10,4,1,3,46,20,39,28,2,1,3,0,0,0,9,1,26,4,6,1,60,37,8,1,0,0,1,3,0,2,0,1,3,17,2,0,2,0,1,2,12
2021/3/12,347,3,0,0,5,0,0,10,3,1,3,48,23,37,26,1,1,1,0,0,0,9,1,24,4,8,1,61,34,5,1,0,0,1,3,0,1,0,1,3,16,1,0,1,0,0,1,9
2021/3/13,338,3,0,0,5,0,0,10,4,1,3,43,21,40,24,1,1,3,0,0,0,8,0,22,4,9,1,60,34,5,1,0,0,1,3,0,1,0,1,3,14,1,0,0,0,0,1,10
2021/3/14,335,3,0,0,6,0,0,10,4,1,3,42,21,41,25,1,1,3,0,0,0,8,0,18,4,9,1,60,35,4,1,0,0,1,3,0,1,0,1,3,15,1,0,0,0,0,1,8
2021/3/15,335,3,0,0,6,0,0,13,4,0,3,35,22,42,26,1,2,3,0,0,0,8,0,18,4,8,1,60,34,4,2,0,0,1,4,0,1,0,1,3,15,1,0,0,0,0,1,9
2021/3/16,344,4,0,0,4,0,0,16,4,0,2,40,21,42,23,1,2,3,0,0,0,8,0,17,4,9,1,61,43,5,2,0,0,1,4,0,1,0,1,3,12,1,0,0,0,0,1,8
2021/3/17,333,6,0,0,4,0,0,14,4,0,2,41,20,41,22,1,2,2,0,0,0,7,0,16,4,9,3,54,43,5,2,0,0,1,4,0,1,0,1,3,12,2,0,0,0,0,1,6
2021/3/18,338,7,0,0,4,0,0,13,5,1,3,40,19,44,21,1,2,2,0,0,0,7,0,12,3,9,3,54,48,5,2,0,0,1,4,0,1,0,1,3,12,2,0,0,0,0,1,8
2021/3/19,345,7,0,0,3,0,0,13,5,0,3,39,18,46,20,1,2,2,0,0,0,6,0,12,4,9,3,56,47,6,2,0,0,6,4,0,2,0,1,3,11,2,0,0,0,0,1,11
2021/3/20,336,7,0,0,3,0,0,13,5,0,3,34,19,47,20,1,2,2,0,0,1,6,0,11,2,9,3,55,43,6,2,0,0,6,4,0,2,0,1,3,12,2,0,0,0,0,1,11
2021/3/21,337,8,0,0,3,0,0,13,5,0,3,35,19,47,19,1,2,2,0,0,1,5,0,10,2,9,3,59,45,5,2,0,0,6,4,0,2,0,1,3,10,2,0,0,0,0,0,11
2021/3/22,331,7,0,0,2,0,0,13,2,0,3,36,19,47,17,1,2,2,0,0,1,4,0,10,2,7,2,61,47,5,3,0,0,6,3,0,2,0,1,3,10,2,0,0,0,0,0,11
2021/3/23,337,11,0,0,2,0,0,13,1,0,2,40,22,42,18,1,1,1,0,0,1,4,1,10,3,7,2,59,53,7,3,0,0,6,1,0,2,0,1,3,9,2,0,0,0,0,0,9
2021/3/24,334,9,1,0,2,0,0,11,0,0,2,46,21,42,19,1,1,1,0,0,1,2,1,11,4,7,2,61,50,6,3,0,0,6,0,0,1,0,1,3,8,2,0,1,0,0,0,8
2021/3/25,332,9,1,0,3,0,0,11,1,2,2,43,21,41,20,1,1,0,0,0,0,2,1,11,4,6,2,61,53,5,2,0,0,6,0,0,1,1,0,3,8,2,0,1,0,0,0,7
2021/3/26,338,12,1,0,3,0,0,11,1,2,2,40,21,45,20,1,1,0,0,0,0,2,2,9,4,5,2,63,57,5,2,0,0,4,0,0,2,1,0,3,8,1,0,1,0,0,0,7
2021/3/27,347,14,1,0,3,0,0,11,1,2,2,38,23,44,22,1,1,0,0,0,0,2,2,9,3,6,2,70,57,5,2,0,0,4,0,0,2,1,0,3,7,1,0,2,0,0,0,6
2021/3/28,346,14,1,0,3,0,0,11,1,2,2,37,23,41,24,1,1,0,0,0,0,3,2,9,3,6,2,71,60,4,1,0,0,4,0,0,2,1,0,3,7,1,0,2,1,0,0,3
2021/3/29,371,15,0,0,10,0,0,10,1,2,3,37,24,40,23,1,1,0,0,0,0,2,2,9,3,6,2,83,64,4,2,0,0,4,1,0,2,1,0,2,7,1,0,2,1,0,0,6
2021/3/30,385,18,0,0,10,0,1,11,0,2,5,37,23,39,24,2,1,0,0,0,1,2,2,12,3,6,1,90,63,3,3,0,0,4,1,0,2,0,0,2,8,1,0,2,1,0,0,5
2021/3/31,383,16,0,0,10,0,1,11,1,2,3,36,22,45,21,2,0,0,0,0,1,3,2,11,2,5,1,92,64,3,4,0,0,4,1,0,2,0,0,2,5,1,0,2,1,0,0,7
2021/4/1,400,17,0,0,9,0,1,11,1,2,4,35,22,44,22,2,0,0,0,0,1,3,2,12,2,6,1,96,73,4,4,0,0,4,1,0,2,0,0,2,5,1,0,2,1,1,0,7
2021/4/2,419,20,0,0,9,0,1,11,1,2,4,36,21,43,24,2,0,0,0,1,1,4,1,11,2,7,1,112,72,4,5,0,0,3,1,0,2,0,0,2,5,0,0,2,1,1,0,7
2021/4/3,443,21,0,0,9,0,1,11,1,2,4,38,19,48,31,2,0,1,0,1,1,4,1,10,1,5,1,124,71,4,5,0,0,3,1,0,3,0,0,2,5,0,0,2,1,1,0,9
2021/4/4,456,21,0,0,9,0,1,11,1,2,4,37,19,47,27,2,0,1,0,1,1,4,1,10,1,4,1,135,75,5,7,0,0,3,1,0,3,0,1,2,5,0,0,2,1,1,0,10
2021/4/5,464,21,0,0,9,0,1,11,1,2,4,37,16,46,26,2,0,1,0,1,1,4,0,7,1,7,1,143,76,6,8,0,0,3,1,0,3,0,3,2,5,0,0,2,1,1,0,11
2021/4/6,468,22,0,0,12,1,1,12,2,2,4,35,16,44,24,2,0,1,1,1,0,3,0,8,1,7,3,149,74,6,6,0,0,3,1,0,3,0,3,2,4,0,0,2,1,1,0,11
2021/4/7,472,20,0,0,12,2,2,12,2,2,4,32,14,41,23,2,0,1,1,1,0,3,0,6,1,7,4,158,76,7,8,0,0,3,1,0,4,0,4,1,6,0,0,2,1,0,0,9
2021/4/8,494,19,0,1,12,2,2,12,3,3,4,34,13,41,22,2,1,1,1,1,0,3,0,8,2,6,4,167,78,7,8,0,0,3,1,0,3,0,6,1,6,0,0,2,1,0,0,14
2021/4/9,520,21,0,1,11,2,4,12,3,3,4,33,12,43,21,2,1,1,1,1,0,3,0,8,5,5,4,174,85,9,16,0,0,3,1,0,3,0,7,1,5,0,0,2,1,0,0,12
2021/4/10,529,22,0,2,13,2,4,12,3,3,4,34,12,37,19,2,1,2,1,1,0,3,1,7,6,5,3,185,84,11,16,0,0,3,1,0,3,0,6,1,6,0,0,2,1,0,0,11
2021/4/11,572,22,0,2,15,2,4,12,5,3,6,34,15,39,23,2,1,3,1,1,0,3,2,7,6,5,3,203,83,12,24,0,0,3,1,0,3,0,7,1,7,0,0,2,1,0,0,9
2021/4/12,598,21,0,2,16,2,4,11,7,3,6,34,16,42,24,2,2,3,1,1,0,3,4,6,6,5,5,218,82,12,26,0,0,3,0,0,3,1,7,1,6,0,0,2,1,0,0,10
2021/4/13,612,18,0,1,15,0,3,10,7,3,5,30,15,41,27,2,3,4,1,1,0,3,4,8,7,5,4,233,82,13,31,0,0,3,0,0,3,2,8,1,6,0,0,3,1,0,0,9
2021/4/14,631,20,0,0,18,0,3,12,7,3,6,31,15,41,27,2,3,6,1,1,1,3,4,7,7,5,7,239,77,11,35,0,0,3,0,0,3,2,9,1,7,0,0,3,1,0,0,10
2021/4/15,672,22,0,0,19,0,3,12,8,3,6,32,15,37,26,1,3,9,2,1,1,3,4,7,7,5,11,261,80,10,39,0,0,3,0,0,4,2,9,1,10,0,0,3,1,0,0,12
2021/4/16,699,22,0,1,22,0,3,12,8,3,7,31,12,43,25,2,2,9,2,1,1,4,4,10,7,5,9,274,80,15,37,0,0,4,0,0,6,2,8,1,10,0,0,3,1,0,1,12
2021/4/17,724,23,0,1,23,0,4,12,8,2,7,31,12,45,28,3,2,11,2,1,1,4,3,11,11,5,9,281,78,18,39,0,0,4,0,0,6,2,9,1,11,0,0,3,1,0,1,11
2021/4/18,741,24,0,1,21,0,4,12,8,3,8,35,12,45,28,3,2,11,2,1,2,4,3,11,12,3,9,286,80,21,41,0,0,4,0,0,6,3,8,1,10,0,0,3,1,0,1,12
2021/4/19,768,24,0,1,19,1,4,11,9,3,8,34,12,47,27,4,2,12,2,1,2,4,3,12,12,3,10,302,81,23,44,0,0,4,1,0,6,3,8,1,12,0,0,3,1,0,1,11
2021/4/20,791,23,0,1,19,1,5,13,10,3,7,32,10,50,29,3,2,12,1,1,3,4,2,12,13,6,10,317,81,22,48,0,0,4,1,0,7,3,7,1,13,0,1,3,1,0,0,10
2021/4/21,807,24,0,1,18,1,5,12,12,3,4,30,11,48,28,3,1,12,1,1,2,4,3,15,16,5,12,322,89,21,49,0,0,4,2,0,7,3,8,0,14,0,1,3,1,0,0,11
2021/4/22,822,25,0,1,19,1,5,10,10,4,4,33,11,48,28,2,3,9,1,1,4,4,3,15,16,9,9,328,87,22,54,0,0,4,3,0,7,3,7,0,14,0,1,5,1,0,0,11
2021/4/23,845,25,0,1,17,0,5,11,10,4,3,30,11,52,31,2,3,11,2,1,4,3,3,16,16,10,9,334,88,19,56,0,0,11,3,0,7,4,9,0,12,3,1,5,1,0,0,12
2021/4/24,879,24,0,1,15,0,5,11,11,4,3,32,14,51,28,2,5,11,2,1,4,4,3,20,17,10,12,348,89,21,55,0,0,11,3,0,7,4,9,0,14,5,1,6,1,0,0,15
2021/4/25,914,24,0,2,16,0,5,11,13,4,3,29,16,50,37,2,5,11,3,1,5,6,3,20,16,8,12,362,89,20,55,0,0,11,3,1,11,4,11,2,16,5,1,5,1,1,0,14
2021/4/26,932,25,0,2,16,0,5,11,15,4,3,30,17,55,35,2,5,11,3,1,5,5,1,21,14,8,16,369,90,20,52,0,0,11,4,1,12,4,11,2,19,4,1,6,1,1,0,14
2021/4/27,963,21,0,2,13,0,4,11,18,4,2,31,18,55,37,2,6,14,3,1,5,4,2,24,12,13,19,376,93,21,54,0,1,11,5,1,12,4,13,4,20,5,1,7,1,1,0,12
2021/4/28,962,21,0,2,11,0,4,11,20,3,2,28,19,53,38,2,6,13,2,1,4,3,1,29,11,14,18,379,93,21,56,0,1,11,3,3,11,2,12,4,22,3,1,9,1,1,0,13
2021/4/29,990,22,1,2,10,0,4,11,19,2,3,34,19,58,39,2,6,14,2,1,4,3,1,31,11,14,18,390,90,26,55,0,1,11,3,3,11,1,12,4,22,2,2,9,1,1,0,15
2021/4/30,1035,22,1,2,10,0,4,12,19,2,3,34,18,65,37,1,7,13,2,1,5,4,2,33,10,17,18,412,91,24,56,0,1,15,7,4,9,2,11,3,22,2,6,10,2,0,1,15
2021/5/1,1065,23,3,2,11,0,3,12,17,2,4,40,18,63,43,1,7,14,2,1,5,4,2,33,10,16,23,415,94,25,52,0,1,15,7,6,9,2,12,2,28,2,6,12,2,0,1,15
2021/5/2,1096,23,3,2,10,0,3,12,19,3,4,39,18,63,50,1,7,12,1,1,5,4,2,37,11,16,23,425,95,27,54,0,1,15,7,6,11,2,11,2,34,2,6,14,2,0,1,12
2021/5/3,1099,22,3,2,10,0,4,12,19,4,4,38,18,65,52,1,8,11,1,1,6,5,3,36,12,16,23,429,88,25,54,0,1,15,7,6,11,2,11,1,35,2,6,13,2,1,2,12
2021/5/4,1133,22,3,2,8,0,4,12,19,4,5,41,19,65,57,1,7,11,1,1,4,5,3,35,12,20,25,449,85,27,50,0,1,15,7,6,12,2,12,3,35,2,6,18,2,1,2,12
2021/5/5,1121,23,3,1,9,0,4,12,19,4,5,35,19,69,51,1,7,10,1,1,4,5,3,34,14,20,25,446,84,27,48,0,1,15,7,6,11,2,12,4,35,2,6,16,1,1,2,16
2021/5/6,1143,24,3,2,9,0,3,12,16,4,8,38,17,72,55,1,8,10,1,1,5,6,5,36,13,15,24,440,88,29,50,0,1,15,10,6,11,2,10,4,41,2,6,16,1,2,2,19
2021/5/7,1146,27,3,2,8,0,3,18,14,6,12,42,19,69,55,2,7,11,1,1,6,8,4,40,14,15,24,412,98,28,46,0,1,20,9,6,11,2,10,4,41,2,6,13,2,3,2,19
2021/5/8,1153,24,4,2,8,0,5,18,14,5,14,43,20,71,49,2,8,12,1,1,5,10,6,41,17,15,31,406,95,26,42,0,1,20,9,6,8,4,10,4,46,3,6,15,3,3,2,18
2021/5/9,1161,24,4,2,9,0,6,18,14,5,14,45,17,73,48,2,8,14,1,3,5,10,5,44,18,16,31,403,96,29,44,0,1,20,9,5,9,4,8,4,48,3,6,13,3,3,2,15
2021/5/10,1184,24,5,1,11,0,6,21,15,4,16,46,17,78,48,1,7,14,1,3,6,10,6,47,18,16,30,407,98,25,44,0,1,20,11,5,8,4,8,3,48,3,7,16,3,4,2,16
2021/5/11,1200,26,5,1,12,0,6,23,16,4,17,49,17,81,51,2,6,15,1,3,7,12,7,50,16,16,30,401,91,26,40,0,1,20,13,4,8,4,7,3,51,3,14,16,3,4,1,17
2021/5/12,1218,26,5,3,12,0,6,22,15,4,17,51,20,86,51,3,6,17,1,3,8,10,6,54,14,13,30,389,101,25,36,1,1,20,13,6,7,4,8,3,61,3,13,18,3,4,4,15
2021/5/13,1214,29,4,3,13,0,5,24,15,4,16,48,20,84,52,3,5,16,0,1,9,11,5,57,12,13,29,381,95,24,44,1,1,20,16,6,7,4,8,3,67,3,13,18,5,5,2,13
2021/5/14,1234,31,4,3,13,0,5,24,16,4,16,48,20,84,54,4,5,17,0,1,9,13,7,64,11,12,29,375,95,23,45,1,1,26,15,7,6,3,7,3,68,4,16,22,5,3,3,12
2021/5/15,1224,31,4,2,13,0,5,24,16,4,14,48,19,85,48,6,4,16,0,1,8,14,7,66,11,12,29,380,97,23,39,1,1,26,15,6,5,3,6,3,67,4,17,22,5,5,2,10
2021/5/16,1225,30,4,3,13,0,5,24,17,3,16,48,20,84,49,6,4,13,0,1,8,17,7,71,11,10,29,372,98,22,37,1,1,26,15,6,5,3,5,3,72,8,15,21,6,5,3,8
2021/5/17,1233,34,4,3,12,0,5,21,16,3,16,49,20,85,56,6,5,11,0,1,7,19,6,70,11,9,29,369,100,23,37,1,2,26,17,7,5,4,5,3,69,8,15,23,6,5,2,8
2021/5/18,1256,42,3,3,9,0,5,23,15,3,17,53,21,81,61,5,6,11,0,1,6,20,9,72,12,9,28,370,95,23,40,1,2,26,18,8,3,4,5,2,77,8,15,21,7,5,3,8
2021/5/19,1251,43,5,1,9,0,5,23,14,7,15,54,24,73,63,6,5,10,0,1,7,17,9,70,11,9,23,375,93,23,39,1,3,26,17,9,3,4,5,2,81,8,16,21,6,5,3,7
2021/5/20,1256,46,5,1,9,0,5,23,13,9,16,50,24,69,59,6,6,11,1,1,7,19,8,79,12,10,23,372,95,23,38,0,3,26,16,10,3,3,4,2,83,8,16,22,5,6,3,6
2021/5/21,1253,47,5,1,9,0,5,25,11,9,15,52,25,65,66,6,7,10,1,1,7,21,7,79,11,13,23,352,96,25,42,0,3,30,18,10,3,5,4,3,79,5,15,24,5,7,2,4
2021/5/22,1257,49,5,1,8,0,5,25,10,9,13,55,24,62,69,6,8,12,0,1,7,21,8,87,12,15,19,344,98,24,43,0,3,30,18,10,1,5,4,3,78,5,15,27,5,7,1,5
2021/5/23,1245,47,5,1,9,0,5,25,8,9,18,53,25,61,69,6,6,13,0,1,7,23,8,92,16,12,18,337,96,23,42,0,3,30,18,8,1,4,4,3,76,6,13,26,6,5,1,6
2021/5/24,1245,48,5,1,10,0,5,22,9,10,16,52,27,68,69,8,6,14,0,1,11,24,7,89,17,14,19,318,96,23,37,0,4,30,21,9,1,4,5,3,81,6,8,25,7,6,3,6
2021/5/25,1261,60,4,2,9,0,5,20,11,8,19,51,26,71,78,7,6,16,1,1,9,23,5,88,17,11,34,304,95,25,38,0,4,30,23,8,2,5,4,4,80,6,7,26,6,4,2,6
2021/5/26,1222,60,4,2,9,1,6,16,10,8,20,49,23,70,75,7,6,16,1,1,9,22,5,90,16,12,32,288,91,22,33,0,4,30,24,7,2,5,4,4,83,6,6,25,6,5,2,5
2021/5/27,1199,56,2,2,8,1,6,17,8,8,20,47,21,69,73,6,6,15,1,1,11,21,5,99,13,10,32,274,97,21,35,0,4,30,24,7,3,4,5,4,82,5,7,23,6,2,2,6
2021/5/28,1214,56,1,2,8,1,5,15,9,9,21,44,20,70,77,7,6,16,1,1,12,20,6,103,14,16,32,268,97,19,32,0,4,31,30,7,3,2,5,5,82,5,6,27,6,2,3,8
2021/5/29,1172,54,1,2,7,1,5,15,8,10,18,44,19,78,73,7,8,13,1,1,9,21,5,100,13,15,27,258,100,18,29,0,4,31,30,6,2,4,5,5,71,5,6,25,5,2,3,8
2021/5/30,1169,54,1,2,7,1,5,15,8,11,18,45,19,77,72,7,9,12,0,1,9,20,6,103,12,15,35,261,95,16,24,0,4,31,30,6,2,4,4,5,72,5,4,23,5,2,3,9
2021/5/31,1146,53,1,2,7,1,5,11,10,12,17,44,18,75,79,7,9,11,0,1,8,18,6,100,11,15,26,258,93,17,23,0,4,31,27,6,3,4,4,4,74,5,3,21,5,3,3,11
2021/6/1,1102,56,1,1,7,1,5,12,9,12,19,44,17,70,74,5,9,11,0,1,7,17,7,95,11,16,26,230,88,16,21,0,4,31,24,7,2,6,4,5,77,4,2,25,6,3,2,12
2021/6/2,1067,51,1,2,7,1,4,11,10,11,18,48,20,73,66,7,8,9,0,1,5,18,7,95,11,14,24,219,90,11,19,0,3,31,26,6,2,6,4,7,75,3,2,24,3,3,2,9
2021/6/3,1033,46,1,1,6,1,3,10,10,12,18,50,18,67,68,7,7,9,0,1,5,20,7,95,11,15,25,203,77,9,20,0,3,31,26,5,1,6,4,7,77,3,2,26,4,3,3,10
2021/6/4,988,47,2,1,8,1,3,8,9,9,17,52,19,62,70,5,8,8,0,1,5,21,5,87,11,16,24,197,78,9,17,0,3,18,22,5,1,6,4,10,75,3,2,22,4,2,3,8
2021/6/5,966,42,4,0,7,1,3,8,9,8,16,45,20,62,70,5,8,8,0,1,5,22,7,81,11,16,24,193,77,8,15,0,3,18,22,6,0,6,4,10,76,3,5,19,4,2,3,9
2021/6/6,951,43,4,0,7,1,3,8,8,8,15,41,22,60,69,5,8,8,0,1,5,23,8,84,10,16,24,195,77,8,14,0,3,18,22,6,0,6,4,11,62,3,4,19,4,2,3,9
2021/6/7,934,42,4,0,8,1,3,7,8,8,13,43,20,61,68,6,10,8,0,1,3,22,7,83,10,13,24,193,76,10,12,0,3,18,20,6,0,5,4,12,61,3,4,19,4,2,3,6
2021/6/8,895,39,4,0,8,1,4,6,8,9,13,40,21,60,60,5,8,5,0,1,3,21,6,85,10,14,20,189,72,11,11,0,3,18,20,4,0,5,4,12,62,2,1,15,4,2,2,7
2021/6/9,859,36,4,0,8,1,4,6,9,10,12,39,21,57,55,3,8,5,0,1,3,21,6,92,10,13,19,181,66,11,8,0,2,18,20,3,0,5,4,14,54,1,1,15,3,3,2,5
2021/6/10,802,36,2,0,8,1,4,7,12,9,10,37,19,55,54,3,8,3,0,2,3,20,8,86,9,13,19,157,64,10,8,0,2,18,17,3,0,5,4,11,47,1,1,13,3,2,2,6
